N-500,N-800,N-1000,N-1200
0.994237642,0.998676487,0.996561755,0.99798518
0.995213887,0.999628642,0.997547786,0.998936849
0.994761282,0.999256151,0.997106397,0.998538415
0.993978546,0.998469997,0.996318703,0.997756174
0.993157783,0.997647557,0.995510481,0.996934515
0.992609856,0.997122507,0.994977879,0.996403078
0.992146942,0.996658982,0.994523433,0.995953622
0.992933029,0.997408549,0.995261623,0.996695477
0.992791189,0.997266124,0.995107136,0.996538626
0.993304409,0.997814123,0.995630616,0.99704374
0.994035707,0.998481472,0.996239951,0.997647763
0.993644873,0.998137323,0.995874418,0.997296214
0.993019825,0.997525127,0.995254804,0.996661578
0.992246264,0.996741628,0.994480331,0.995894326
0.991709005,0.996220775,0.993971702,0.995387333
0.992669186,0.997363394,0.995090899,0.996374835
0.992367128,0.997051685,0.994775558,0.996044228
0.99236903,0.997049875,0.994794821,0.996023237
0.993962507,0.998829895,0.996691532,0.997592956
0.993656761,0.998580389,0.996422668,0.99737404
0.993461153,0.998294917,0.99611117,0.997138246
0.99273744,0.997575776,0.99541177,0.996440685
0.992226211,0.997090718,0.99493108,0.995929152
0.991839257,0.996719324,0.994596514,0.995551345
0.991625918,0.99650383,0.994427657,0.99533735
0.991642381,0.996535253,0.994510016,0.995387757
0.991236427,0.996165539,0.994169274,0.995011865
0.990604588,0.99554718,0.993568915,0.994390139
0.989950507,0.994893267,0.992943876,0.993742732
0.990172709,0.995183383,0.993264221,0.994021522
0.989597966,0.994553198,0.992729343,0.993420469
0.988994909,0.993938631,0.992133723,0.992808859
0.988250816,0.993179298,0.991379373,0.992043022
0.989003067,0.993966519,0.992212523,0.992787218
0.98885592,0.993836564,0.992087045,0.992658051
0.988324009,0.993376677,0.991571772,0.992148893
0.987728474,0.992787723,0.990979336,0.991568666
0.987095939,0.992156698,0.990341708,0.990934186
0.990521481,0.995758991,0.993714456,0.994314051
0.99040799,0.995664484,0.993663728,0.994202087
0.990674234,0.995964403,0.993920346,0.994440447
0.990351527,0.99569808,0.993633085,0.994151774
0.989601741,0.994961553,0.992914626,0.993461042
0.98892571,0.994281822,0.99223969,0.992800051
0.988187326,0.993542263,0.991499769,0.992086057
0.989017252,0.994382341,0.992375056,0.992941312
0.990012674,0.995325977,0.993357927,0.993881251
0.989659837,0.994973527,0.993070403,0.993569655
0.989148033,0.994427049,0.99257339,0.993044036
0.989772792,0.99487268,0.993111966,0.993504977
0.989293963,0.994358246,0.992617041,0.993008702
0.989995675,0.994971305,0.99316853,0.99356498
0.990426326,0.995314261,0.993516737,0.993869112
0.99016634,0.995037057,0.993241181,0.993575478
0.992509329,0.997359723,0.99546745,0.99575512
0.992719528,0.997553302,0.99568946,0.995950613
0.992377789,0.997181274,0.995309628,0.995571071
0.991734861,0.996384174,0.994534087,0.994820512
0.990998266,0.995622664,0.9937938,0.994058353
0.990430327,0.995015094,0.993187916,0.993439345
0.989927436,0.994494323,0.992659184,0.992921715
0.990139898,0.994703112,0.992849236,0.993139879
0.989925621,0.994467859,0.992601754,0.992885314
0.989529614,0.994098739,0.992212761,0.992470425
0.99112159,0.995561476,0.993611829,0.993934861
0.991033428,0.995437985,0.993508093,0.993819741
0.990570073,0.994992417,0.993065507,0.993383906
0.990334877,0.994761449,0.992834533,0.993157427
0.989744433,0.994183889,0.992248373,0.99258499
0.989204875,0.993630335,0.99171045,0.992027738
0.988490654,0.992896339,0.990987484,0.991298284
0.987798438,0.992210745,0.990307172,0.990611976
0.987174237,0.991584692,0.989688582,0.989988594
0.986665485,0.991075201,0.989197498,0.989473565
0.987145452,0.991540726,0.989782416,0.989982872
0.988624655,0.993062609,0.991412061,0.991549527
0.988256114,0.99271476,0.991061441,0.991282508
0.987571917,0.99209313,0.990358353,0.990570258
0.98685091,0.991359793,0.989643689,0.989841432
0.986565021,0.991146819,0.989410366,0.989602156
0.986515675,0.991140536,0.989388087,0.989580334
0.986340952,0.990956689,0.989193786,0.98938658
0.986226803,0.990829916,0.989056208,0.989268466
0.98626449,0.990892453,0.989087454,0.989319419
0.986067368,0.990718227,0.988895774,0.989155235
0.987153331,0.99182803,0.989776413,0.990226922
0.986748546,0.991409114,0.989397028,0.989817953
0.985954441,0.990637889,0.988630914,0.989032081
0.985626206,0.990277188,0.988261512,0.988646518
0.984923052,0.989574546,0.987569641,0.98793819
0.984341836,0.988993068,0.986990639,0.987340612
0.983591221,0.98823957,0.986238955,0.986585731
0.983807569,0.988478811,0.986520344,0.986815087
0.983632401,0.988305696,0.986370552,0.986659547
0.983051731,0.987671489,0.985758214,0.986055745
0.982266219,0.986885355,0.984970297,0.985273295
0.982410066,0.987012691,0.985082227,0.98546703
0.981865354,0.986466625,0.984520258,0.984929934
0.984413116,0.988848456,0.986875758,0.987372937
0.984411665,0.988821954,0.986813447,0.987304555
0.984052055,0.988477543,0.986437557,0.986952659
0.984661955,0.989091925,0.986993366,0.987579417
0.98467187,0.989130408,0.987007504,0.987599001
0.984642525,0.989098227,0.986985214,0.987561185
0.984106115,0.988577447,0.986445492,0.987068024
0.983348344,0.987807184,0.985679792,0.986299229
0.983236016,0.987699612,0.985529899,0.986192878
0.982789008,0.987253512,0.985077441,0.985766098
0.983452695,0.987932428,0.985694089,0.986421425
0.983032989,0.987505951,0.985296199,0.986034932
0.983426592,0.987910464,0.985685082,0.986446079
0.983786595,0.988222544,0.98599039,0.986790728
0.984255513,0.988662211,0.98646212,0.987257222
0.984059333,0.988449352,0.986232732,0.987037678
0.98405741,0.988481927,0.986224976,0.987034756
0.983530792,0.987975819,0.985683702,0.986492694
0.983536553,0.987998702,0.985671152,0.986478858
0.983046344,0.987526649,0.985199963,0.986003282
0.982960707,0.987419363,0.985103329,0.985893201
0.982481575,0.986913813,0.984616629,0.985413042
0.983240374,0.987602273,0.985381794,0.986111976
0.983645839,0.987999779,0.985789446,0.986503296
0.983298031,0.987624395,0.98544867,0.986154188
0.982555373,0.986875132,0.984690523,0.985385608
0.983466016,0.987776359,0.985629891,0.986302863
0.984415045,0.988786822,0.986604826,0.987214029
0.98449303,0.988861469,0.986705322,0.987305345
0.984112015,0.988479607,0.986337901,0.986919744
0.984265761,0.988687931,0.986539436,0.987048238
0.984033901,0.988495909,0.986318593,0.986812386
0.984064303,0.988576256,0.986358428,0.986824712
0.985590661,0.990081309,0.987767473,0.988203046
0.985643529,0.990178527,0.98783587,0.988223816
0.985212269,0.989759003,0.987429002,0.987848669
0.985406734,0.989941624,0.987610504,0.988027311
0.98483737,0.989333138,0.987024326,0.987433291
0.985553784,0.990029606,0.98776457,0.988121276
0.985065881,0.989566717,0.987313511,0.987648678
0.985226364,0.989716352,0.98746746,0.987789748
0.98529069,0.989799337,0.987547827,0.987853848
0.984726628,0.9892109,0.986962631,0.987297723
0.985037158,0.989531089,0.98732178,0.987648257
0.985750958,0.990190419,0.988020782,0.988345376
0.985569702,0.9899977,0.987836224,0.988156732
0.984927492,0.989306678,0.987154923,0.987487573
0.984925016,0.989271702,0.98715885,0.98748337
0.984979856,0.989283958,0.987164135,0.98750907
0.984451879,0.988750453,0.986621759,0.98697866
0.983881236,0.988102625,0.985958799,0.986329725
0.984068399,0.988347303,0.986146129,0.986549618
0.98372573,0.988041717,0.985799104,0.986244809
0.983262293,0.987620026,0.985324497,0.985825807
0.982542803,0.986914538,0.984616229,0.985148331
0.981758292,0.986132078,0.983825826,0.984375828
0.981124553,0.98551898,0.983210315,0.983776778
0.980645784,0.985032155,0.98271654,0.983338209
0.980246412,0.984619209,0.982302247,0.982983463
0.981359663,0.985841408,0.983512598,0.984297314
0.981127995,0.985657155,0.983292054,0.984118775
0.980767238,0.985280968,0.982922629,0.983760652
0.980111123,0.984613412,0.982250263,0.98310244
0.980367332,0.984909858,0.982529169,0.98337368
0.97989553,0.984427961,0.982059739,0.98289479
0.979220326,0.983738131,0.981387926,0.982212374
0.979911584,0.984419046,0.982123199,0.982839604
0.979422633,0.983901333,0.981600826,0.982330831
0.980233565,0.984703094,0.982366849,0.983131881
0.980014245,0.984508913,0.982183376,0.982928501
0.979770704,0.984258557,0.981952665,0.982681808
0.979149204,0.983634516,0.981321864,0.98204933
0.978394738,0.982876738,0.980552705,0.981295652
0.977980227,0.982490247,0.980147875,0.980889699
0.97741992,0.981948679,0.97959647,0.980323236
0.976785611,0.981306614,0.978941449,0.979675181
0.976368058,0.980908511,0.978505057,0.979260813
0.976352419,0.98091481,0.978476786,0.979248562
0.975766325,0.980332951,0.977882795,0.978660834
0.975005822,0.979556946,0.977099447,0.97788103
0.974926406,0.979467367,0.977016505,0.977798132
0.974486526,0.979008505,0.97657775,0.977341627
0.974497142,0.978961547,0.976569173,0.977313273
0.9741207,0.97856106,0.976188121,0.976907048
0.973912274,0.97833266,0.975991145,0.976680915
0.973233415,0.977653617,0.975331573,0.9760017
0.972803144,0.977223704,0.974909672,0.97556353
0.974946649,0.979512949,0.977126968,0.977770887
0.974654827,0.979238304,0.97692049,0.977603565
0.974683625,0.979259219,0.976974617,0.977650361
0.97441178,0.978955828,0.976692435,0.977372295
0.975289155,0.979792308,0.977548672,0.978212825
0.975053932,0.979564525,0.977322579,0.977998014
0.974674772,0.979183805,0.976947341,0.977647065
0.9751714,0.979608174,0.977442816,0.978126569
0.975310578,0.979729283,0.97761114,0.978264304
0.975436185,0.979850829,0.977752466,0.978370213
0.975064856,0.979481621,0.977404157,0.977995966
0.974329328,0.978753168,0.976688393,0.977264647
0.973545968,0.977963082,0.975900975,0.97647012
0.973318529,0.977760861,0.975706999,0.976264841
0.973082673,0.977553937,0.975495341,0.976076642
0.972845738,0.977374537,0.975298942,0.975913504
0.972280382,0.976846771,0.974759859,0.975373748
0.971608321,0.976202096,0.974095955,0.974706086
0.97083683,0.975436138,0.973327868,0.973947572
0.971068409,0.975747232,0.973621368,0.974235599
0.971126904,0.975831192,0.973684658,0.974313223
0.9707616,0.975494184,0.973334313,0.973985379
0.970262149,0.975004068,0.972828022,0.973510339
0.969560775,0.974318551,0.9721214,0.972820594
0.968936095,0.973714549,0.971508432,0.97221215
0.969231196,0.974128147,0.971870088,0.972611389
0.969085452,0.974026471,0.97173868,0.972515408
0.970049798,0.975055282,0.972700483,0.97351838
0.970834503,0.975936236,0.973495535,0.974274315
0.970687146,0.97584397,0.973362784,0.974145381
0.971106365,0.976326772,0.973741919,0.974556666
0.970677243,0.975881514,0.973283745,0.974095695
0.970936183,0.976192634,0.973579571,0.97439899
0.970388411,0.975661457,0.973073284,0.973888973
0.970990537,0.976367738,0.9737826,0.974562312
0.97065976,0.97599533,0.973444758,0.974167766
0.970028019,0.975323361,0.972776173,0.973482029
0.969935821,0.975189826,0.972658953,0.973346217
0.970410832,0.975628594,0.97313914,0.973813041
0.970097415,0.975296223,0.972811386,0.97349235
0.969450508,0.974632246,0.97215309,0.972838401
0.968733229,0.973899188,0.971411367,0.972094308
0.968518771,0.973629543,0.971147102,0.971827485
0.969382876,0.974416481,0.971935012,0.972609709
0.96963555,0.974694502,0.9722174,0.97289127
0.969107438,0.974185426,0.971688854,0.972381299
0.968331184,0.973381539,0.970906199,0.971600446
0.968199603,0.97323107,0.970739557,0.971447461
0.969645849,0.974629541,0.972118484,0.972804388
0.969386064,0.974383162,0.971865359,0.972557046
0.969448224,0.974425817,0.971890895,0.97258916
0.968817578,0.973798238,0.971295465,0.972007279
0.9680781,0.973039811,0.970550422,0.971272246
0.967396048,0.97237015,0.969881488,0.970610572
0.966906093,0.971909178,0.969460095,0.970167749
0.96870917,0.973781675,0.971320059,0.972031835
0.968599631,0.973665859,0.971165678,0.971936001
0.968028343,0.973103882,0.970618305,0.971397066
0.968510504,0.973622498,0.971107921,0.971929331
0.968175616,0.973298977,0.970802517,0.971620911
0.967749726,0.972862452,0.970388173,0.971214862
0.968513051,0.973636973,0.971130487,0.971973491
0.968028375,0.973156331,0.970689695,0.971519772
0.967547153,0.972667502,0.970206998,0.971036179
0.967817171,0.972910308,0.97046199,0.971296466
0.967332407,0.972424923,0.969994941,0.970779892
0.966582823,0.971654773,0.969248189,0.970018239
0.96586979,0.970935289,0.968529327,0.96929041
0.965104012,0.970157351,0.967767448,0.968516611
0.969206667,0.974548804,0.971917666,0.97280441
0.969169303,0.974636825,0.971956391,0.972818619
0.96840771,0.973966219,0.971190962,0.972036242
0.967788957,0.973384805,0.970600929,0.97144937
0.967056722,0.972660167,0.969841521,0.970698261
0.966664131,0.972298422,0.969456636,0.970341016
0.965935047,0.971617463,0.968756814,0.96967344
0.967280223,0.973105535,0.97020973,0.971163106
0.967679466,0.973657177,0.970733774,0.971596718
0.967267345,0.973255275,0.970301577,0.971290087
0.966518409,0.972506358,0.969548172,0.970534911
0.966113947,0.972120916,0.969131388,0.970134655
0.966377968,0.972451076,0.969389958,0.970426435
0.966581769,0.97271934,0.969674707,0.970644348
0.966171167,0.972390408,0.969250046,0.970238086
0.968800514,0.975320587,0.972048295,0.972823461
0.969133471,0.975799779,0.972501777,0.973219111
0.969015381,0.975725373,0.972419875,0.973124407
0.968446972,0.975226383,0.971850445,0.972568916
0.967773643,0.974537811,0.971184964,0.971910156
0.968615023,0.975201654,0.971920161,0.972631492
0.968365857,0.974895042,0.97163584,0.972351408
0.968459513,0.974931311,0.971672325,0.972384687
0.96957525,0.975946682,0.972749099,0.97338236
0.969150537,0.975602333,0.972408589,0.973005778
0.970383391,0.976709531,0.973645696,0.974169923
0.970001304,0.976301464,0.973292575,0.973828954
0.971200825,0.977537152,0.974608663,0.97496139
0.970815164,0.977088404,0.974208875,0.974558191
0.970172192,0.976452145,0.973571477,0.973915754
0.969723453,0.976002581,0.973131033,0.973475252
0.970463973,0.9767455,0.973863294,0.974223671
0.972740006,0.979147543,0.976183046,0.976537819
0.973442551,0.979645318,0.976723752,0.977136524
0.973402799,0.979611639,0.976696436,0.977040991
0.973019121,0.979466929,0.976274273,0.976641688
0.972590153,0.979027806,0.975824249,0.976195326
0.972699844,0.979041351,0.975881609,0.976222935
0.97398669,0.980279863,0.977161695,0.977443172
0.973712769,0.979962747,0.976880453,0.977173156
0.973607712,0.979865898,0.976787039,0.977021774
0.973751552,0.980059308,0.976935927,0.977143533
0.975400978,0.981630914,0.978425337,0.978739011
0.975099815,0.981416993,0.97819892,0.978418258
0.974777343,0.981071244,0.977856073,0.978060424
0.97464732,0.980904227,0.977669778,0.977861153
0.974335114,0.980576412,0.97732488,0.977516793
0.973722511,0.979947779,0.976707081,0.976893808
0.973159057,0.979355202,0.976113395,0.976304873
0.97364291,0.979837491,0.976564101,0.976712081
0.974430867,0.980566689,0.977323183,0.977478314
0.974111501,0.980298015,0.977036901,0.977162386
0.973388473,0.979619317,0.9763365,0.976460152
0.973192981,0.979418996,0.976142088,0.976265271
0.973297257,0.979512187,0.976244551,0.976362412
0.973072914,0.979285789,0.975996418,0.976124366
0.972466255,0.978672446,0.975398751,0.975508694
0.971913957,0.978102012,0.974830326,0.974938797
0.971316349,0.977491571,0.97422999,0.974340238
0.971327881,0.977487594,0.974263019,0.974346515
0.971565326,0.977746811,0.974505,0.974579651
0.971978834,0.978170479,0.974921967,0.975015764
0.971413638,0.977620605,0.974392298,0.974493045
0.971595781,0.97780621,0.974614533,0.974705585
0.971510254,0.977730716,0.974544844,0.974659112
0.971741394,0.97796402,0.974838847,0.974937296
0.972684662,0.97889755,0.975847906,0.975888613
0.973354301,0.979540911,0.976516104,0.976569012
0.973183484,0.979368058,0.976365196,0.976400947
0.973196389,0.979389779,0.976417059,0.976419551
0.972791314,0.978982353,0.976025023,0.976037678
0.972522309,0.97872192,0.975786738,0.975788405
0.972093685,0.978323888,0.97540149,0.97538939
0.971817866,0.978085622,0.97514856,0.975108119
0.971342715,0.977609312,0.974681263,0.974624279
0.972679825,0.97893877,0.975990897,0.975986872
0.972482915,0.978759626,0.975798607,0.975805453
0.97183731,0.978123925,0.975180292,0.975193363
0.97186491,0.978218303,0.975253222,0.975268751
0.971445871,0.977857986,0.974868575,0.974904713
0.971223408,0.977691224,0.974677766,0.974723186
0.970539036,0.977020868,0.974021046,0.974069558
0.970010215,0.976486405,0.973491372,0.973556539
0.970057229,0.976541767,0.973525908,0.973648574
0.9694763,0.975961621,0.972942243,0.973100794
0.972514639,0.978860832,0.976165667,0.976203965
0.972700104,0.979140267,0.976586385,0.976339106
0.972540643,0.978971491,0.976423957,0.976160846
0.972690393,0.979120934,0.976617746,0.976343176
0.972223172,0.978657291,0.976166196,0.975879974
0.971620113,0.978030949,0.97555921,0.975256128
0.971009046,0.977411704,0.974961016,0.974651431
0.971987943,0.978441199,0.976040117,0.975611501
0.971602382,0.978104149,0.975676877,0.975280115
0.970846727,0.977346869,0.974938196,0.974568494
0.970056108,0.976549127,0.974141593,0.973784959
0.970173756,0.976681168,0.974294022,0.973960947
0.969600273,0.976068806,0.973715962,0.973395299
0.968924838,0.975380862,0.973035099,0.972727375
0.969915973,0.976354028,0.973981821,0.973788452
0.969556206,0.975963272,0.973613115,0.973437315
0.96889923,0.975282847,0.972952813,0.972792016
0.970898273,0.977067035,0.974862019,0.974788308
0.970670679,0.976761034,0.974605656,0.974558065
0.970133883,0.976203841,0.974044305,0.974012126
0.969671917,0.975712044,0.97356077,0.97354115
0.968944085,0.974959307,0.97284635,0.972800985
0.968282826,0.974243169,0.972140302,0.97208448
0.969010785,0.974912554,0.972928615,0.972814999
0.968613457,0.974431958,0.972469342,0.972370948
0.968185749,0.973989638,0.972052675,0.971945056
0.968354418,0.974120987,0.972224727,0.972130482
0.967809519,0.973526279,0.971624646,0.971554681
0.967461873,0.973155475,0.971243397,0.971190945
0.966938559,0.972617571,0.970691449,0.970646434
0.967791921,0.973370676,0.971467582,0.971474035
0.969870197,0.975213084,0.973528376,0.973417329
0.969854564,0.975178933,0.973512024,0.973436214
0.970569314,0.975799906,0.97417809,0.974104014
0.970475163,0.97567561,0.974062699,0.973985054
0.969866301,0.975018287,0.973432884,0.97335331
0.96912796,0.974273501,0.972678147,0.972615946
0.969172602,0.974230843,0.972657665,0.97260808
0.968638691,0.973680534,0.972093427,0.972071516
0.972387104,0.977368966,0.975798362,0.975572216
0.972516162,0.977395919,0.9757944,0.975576316
0.972187602,0.977061543,0.9754565,0.975242098
0.97154395,0.976474516,0.974837993,0.974609365
0.970811396,0.975755075,0.974114122,0.973872599
0.970132659,0.975080169,0.973433571,0.973201732
0.969402161,0.974337063,0.972694888,0.972462774
0.970302219,0.97530098,0.973613854,0.97333466
0.970010513,0.975008325,0.973302773,0.973005614
0.969406155,0.974360791,0.972663276,0.972343004
0.971358231,0.976385913,0.974506134,0.974311429
0.971417089,0.976431964,0.974586198,0.974382274
0.971515558,0.976542582,0.974737747,0.974529589
0.970943113,0.975962861,0.974158401,0.973925609
0.970268158,0.975281931,0.973480753,0.973250028
0.970697959,0.975664059,0.973860394,0.973664661
0.970329091,0.975306461,0.973486122,0.973310637
0.973978207,0.979052632,0.97733103,0.977621037
0.973930831,0.978945115,0.977234461,0.977514123
0.973987688,0.978961601,0.977272669,0.977591223
0.973468681,0.97839593,0.976726817,0.977070021
0.974093077,0.978994456,0.977415106,0.977637512
0.974054414,0.978915061,0.977391043,0.977618052
0.974270081,0.979056237,0.977581545,0.977817132
0.973675345,0.978481556,0.976998005,0.977231232
0.97290531,0.977678108,0.976218674,0.976441416
0.97314284,0.977870664,0.976433137,0.976662545
0.972575262,0.977293717,0.975857033,0.97610194
0.973861509,0.978699829,0.977176273,0.977527491
0.973473446,0.978366295,0.976818869,0.977158134
0.973444472,0.978334297,0.976773513,0.977122231
0.973560293,0.978427699,0.976871221,0.977223894
0.97399157,0.978914482,0.977281585,0.977661637
0.974257299,0.979183799,0.97754064,0.97795686
0.973713331,0.978623559,0.976996205,0.977387221
0.975251269,0.980256922,0.978602537,0.978955113
0.974966226,0.979917702,0.978297325,0.978636212
0.974977637,0.979859235,0.978284627,0.978610282
0.975132141,0.980002687,0.978470732,0.97876918
0.974629816,0.979427051,0.977895867,0.978184965
0.974184763,0.978968395,0.977426263,0.9776921
0.973705904,0.978484752,0.976945888,0.977195279
0.972989442,0.977752836,0.976206835,0.976467837
0.974863705,0.979693723,0.978084233,0.978355655
0.97464455,0.979398206,0.97775862,0.978093652
0.976224304,0.980934852,0.979315882,0.97973012
0.975967529,0.980611338,0.979044066,0.979435063
0.976844832,0.981410382,0.979906712,0.980272068
0.976552166,0.981094188,0.979598784,0.979937688
0.978118383,0.982677346,0.981164755,0.981506292
0.977930783,0.982504264,0.980966557,0.981301879
0.977613349,0.982186267,0.980655205,0.980994674
0.978069238,0.982625447,0.981143764,0.981450685
0.978188665,0.982755927,0.981248451,0.981538275
0.978242654,0.982783655,0.981240973,0.981552942
0.978951497,0.983409014,0.981844971,0.982165878
0.978837463,0.983287296,0.981692708,0.982015907
0.978162025,0.982591978,0.981016379,0.981335677
0.978463346,0.982806714,0.981233371,0.981516515
0.977938623,0.982283281,0.980701743,0.980986336
0.979448226,0.983728812,0.982108359,0.982388994
0.97906551,0.9833713,0.981738736,0.98198438
0.978631196,0.982932661,0.981287868,0.981525582
0.978639324,0.982937172,0.981276139,0.981495092
0.978100745,0.98236956,0.980713123,0.980928678
0.97886507,0.983125749,0.981425709,0.981633097
0.980439193,0.984994805,0.983096154,0.983414089
0.980342484,0.984993834,0.983089701,0.98339792
0.980117063,0.984778551,0.982896861,0.983198472
0.983059948,0.987870518,0.986180356,0.98639832
0.982966304,0.987818887,0.986167683,0.986398527
0.983149778,0.988088526,0.986418472,0.986597649
0.98281135,0.987777718,0.98612156,0.986266083
0.982857104,0.987885068,0.986239336,0.986364367
0.982334229,0.987331192,0.985735525,0.98582879
0.982266585,0.987211426,0.985661378,0.98570368
0.981658249,0.986562761,0.985057319,0.985074348
0.981039311,0.985924351,0.984433892,0.984452959
0.980448555,0.985314267,0.983831901,0.983858452
0.981066252,0.985854917,0.984438368,0.984437347
0.983008124,0.987619897,0.986559231,0.986423304
0.984041408,0.988300086,0.987536389,0.987180794
0.983973707,0.988222784,0.987466418,0.987137403
0.983664896,0.987869714,0.987128272,0.98680467
0.982965713,0.987186927,0.98642981,0.986101349
0.987059177,0.990931121,0.990183865,0.989736127
0.986989916,0.990821867,0.990134066,0.989679828
0.988769058,0.992312639,0.991672745,0.991159356
0.988764971,0.992295647,0.991673895,0.991133286
0.989830938,0.993471968,0.992884958,0.992248166
0.989948155,0.993565681,0.99306021,0.992401068
0.989485594,0.993152964,0.992597357,0.991971056
0.989155431,0.992884133,0.992293271,0.991684414
0.992475506,0.995885841,0.995647597,0.995084491
0.992411345,0.995709265,0.99549535,0.994960207
0.992064678,0.99537241,0.995183695,0.994764918
0.993122048,0.996342696,0.996218996,0.995618838
0.993558506,0.996835137,0.996707337,0.996161482
0.993125345,0.996462714,0.996323309,0.99576779
0.992776545,0.996109823,0.996006766,0.995486443
0.992137846,0.995505762,0.995389214,0.994878262
0.991379721,0.994760739,0.994658611,0.994149552
0.991181315,0.994578177,0.994520986,0.993978785
0.990529233,0.99392774,0.993871314,0.993339124
0.989779088,0.993153693,0.993108471,0.992697572
0.989052841,0.992418102,0.992385659,0.991968742
0.989099616,0.99247475,0.992475407,0.992056967
0.988471909,0.991859897,0.991867916,0.991454844
0.988110687,0.991496226,0.991524691,0.991116501
0.987973554,0.991361048,0.991388642,0.991002933
0.98740409,0.990802314,0.990837163,0.990468465
0.986862355,0.990256869,0.990289745,0.989934925
0.986421401,0.989830876,0.989844089,0.989515959
0.985748565,0.989144347,0.989150096,0.988846466
0.98788763,0.991191181,0.991244191,0.991042072
0.987492167,0.990863572,0.990914301,0.990763037
0.986850468,0.990216516,0.990266207,0.990114301
0.986927386,0.990316467,0.990363532,0.990213471
0.987186913,0.990622294,0.99064565,0.990506262
0.987151767,0.990586626,0.990575439,0.990461706
0.986493987,0.989951024,0.989961928,0.989863621
0.985717831,0.989156859,0.989190542,0.989084036
0.98504972,0.988484323,0.988541674,0.988422614
0.984748991,0.988182726,0.988276233,0.988157822
0.98409468,0.987518003,0.98764101,0.987507187
0.983395082,0.98681059,0.986950755,0.986805057
0.982841173,0.986267198,0.986413465,0.986254315
0.983918316,0.987307833,0.987453448,0.987260397
0.98353116,0.986895211,0.987086751,0.986875931
0.983720254,0.98710277,0.987296254,0.987077377
0.983849845,0.987278005,0.987462033,0.987259669
0.983586787,0.98700291,0.987195164,0.987009835
0.98336058,0.986756833,0.986984407,0.986801238
0.982769035,0.986142275,0.986389212,0.986199035
0.982417433,0.985754105,0.986005541,0.985848856
0.9829471,0.986325766,0.986577766,0.986433741
0.982922289,0.986329915,0.986579214,0.986437128
0.982354364,0.985743357,0.985974076,0.985835513
0.983970686,0.987327291,0.987697438,0.987531926
0.983585816,0.987027527,0.987335539,0.987201356
0.98317482,0.986601438,0.98691998,0.986837738
0.983539333,0.986914817,0.987317934,0.987198011
0.985043036,0.988326428,0.988825719,0.988816104
0.984798627,0.988041998,0.988566124,0.988564736
0.984018572,0.98732044,0.987823441,0.987829144
0.986543555,0.989798795,0.990279612,0.990195276
0.986460503,0.98965945,0.990183468,0.990120908
0.985945359,0.989138411,0.989643758,0.989582463
0.985209704,0.988366986,0.988861865,0.988811938
0.984586081,0.987761857,0.988253435,0.988206411
0.984806214,0.987999461,0.988435708,0.988399319
0.985368611,0.988693777,0.989060828,0.988995939
0.98491446,0.98823188,0.98859303,0.988499285
0.984112442,0.987455647,0.987810155,0.987740019
0.983487131,0.986832153,0.987165364,0.987100539
0.982929897,0.98626557,0.986593159,0.986520141
0.982618032,0.985949928,0.986279419,0.986163317
0.982731806,0.986026717,0.986378896,0.986217025
0.982312738,0.985595944,0.985955631,0.985782938
0.983051459,0.986314967,0.986591423,0.986453035
0.98298533,0.986256616,0.98649716,0.986370284
0.982487576,0.985747189,0.985966772,0.985871701
0.982171593,0.985437127,0.985635875,0.985560048
0.98186567,0.985157413,0.985339444,0.985271751
0.982507947,0.98579262,0.985958679,0.98589017
0.982318161,0.985584888,0.985738823,0.985685171
0.982293636,0.985557603,0.985699373,0.985653665
0.981756827,0.98504323,0.985175136,0.985130734
0.984035558,0.987285677,0.987346888,0.987302665
0.98465876,0.988051119,0.98824717,0.988042349
0.98453995,0.987933088,0.98812508,0.987943188
0.986257874,0.989658984,0.990022163,0.989774311
0.985967915,0.989428459,0.98983659,0.989543989
0.986003235,0.989474924,0.989915949,0.989584467
0.98571807,0.989247437,0.989678374,0.989331224
0.98508163,0.988589151,0.989043185,0.988684055
0.984511087,0.988055213,0.988499997,0.988143055
0.984030529,0.987611075,0.988044468,0.987681038
0.983504564,0.987104092,0.987531487,0.9871619
0.982776308,0.986374314,0.986809911,0.986433247
0.983742691,0.987359549,0.987864623,0.987353904
0.983290609,0.986905018,0.987408018,0.98691982
0.983937794,0.98760571,0.988109942,0.987552341
0.983604118,0.987270134,0.987773203,0.987199804
0.98408057,0.987803983,0.988276469,0.987658826
0.983607586,0.987339531,0.98779057,0.98716844
0.983363585,0.987142455,0.98757485,0.986954396
0.983499671,0.98734399,0.987720753,0.987116256
0.983059828,0.986930146,0.987307769,0.986703702
0.982856695,0.986748353,0.987117941,0.98652635
0.982246235,0.986115689,0.986480505,0.985899718
0.984762291,0.98880591,0.989200004,0.988660501
0.984601508,0.988649635,0.98896678,0.988465694
0.984889328,0.989030075,0.98935939,0.988822724
0.985566404,0.989733085,0.990122616,0.989565051
0.985424819,0.989586911,0.98996539,0.989410671
0.985407495,0.989583449,0.989968679,0.989418214
0.986198748,0.990411799,0.990804196,0.990293121
0.985919861,0.990144903,0.990533816,0.990023638
0.985843689,0.990083402,0.99049936,0.990008308
0.987053234,0.991335394,0.991720797,0.991256279
0.986660508,0.990972151,0.991374521,0.99091129
0.986171692,0.99050401,0.990877036,0.990456226
0.985903377,0.990269429,0.990640261,0.990223272
