N=1000,N=1200
0.831959553,0.839373471
0.832096636,0.839656623
0.83213572,0.839605017
0.831807173,0.83910558
0.832009475,0.839876207
0.832841045,0.841722889
0.835079621,0.844468996
0.838536892,0.848727028
0.835880124,0.843818921
0.837625627,0.845935789
0.839264258,0.848197109
0.836424791,0.844648104
0.837998757,0.846439943
0.8375933,0.846111253
0.839507497,0.847856275
0.836575597,0.845389332
0.836171984,0.844935005
0.837033204,0.845535197
0.838625514,0.846861431
0.839436696,0.847704007
0.841762441,0.8500462
0.844064015,0.852407363
0.846664238,0.855142375
0.850611782,0.859190283
0.85517181,0.864336693
0.856828395,0.866013267
0.843730172,0.851735972
0.843980507,0.852119595
0.844089075,0.852218286
0.844965236,0.852969271
0.84461741,0.852626768
0.842166814,0.849999319
0.841232989,0.848937805
0.841306743,0.849205234
0.840212956,0.848295132
0.840472291,0.848365031
0.839799694,0.84793797
0.839804287,0.84796308
0.840106049,0.848270931
0.838089462,0.847380116
0.837622521,0.847223878
0.838126194,0.847475079
0.83938896,0.848809236
0.839749223,0.848821242
0.841372034,0.850634321
0.843183504,0.852567604
0.835280748,0.843245046
0.835347672,0.842829408
0.83460911,0.842304292
0.834360757,0.841871253
0.83451216,0.841941097
0.834003353,0.841714689
0.833756877,0.841385275
0.833239841,0.840771437
0.833116173,0.84103296
0.832610139,0.840254627
0.832656933,0.84045156
0.833375281,0.841213631
0.833541345,0.841492865
0.834801759,0.842904669
0.837228647,0.845680288
0.838329768,0.846644425
0.831318435,0.838449679
0.831216426,0.837902851
0.8318415,0.838489109
0.833055225,0.839888499
0.828987047,0.835862852
0.828699402,0.835675004
0.828657756,0.835285027
0.828849513,0.835147256
0.828970654,0.835602373
0.827867402,0.834479197
0.827826128,0.834887469
0.827501618,0.8345184
0.82750132,0.834524286
0.828121486,0.83524771
0.826642133,0.833749893
0.825784499,0.833312165
0.826021495,0.833666332
0.824963316,0.832499859
0.824526147,0.832204808
0.82472779,0.832944338
0.825661511,0.834308855
0.827091185,0.83603341
0.829461894,0.839040911
0.819753036,0.825656165
0.819272238,0.825252499
0.819184068,0.825304969
0.820392457,0.826364531
0.821271731,0.827148786
0.822712019,0.828337007
0.820892915,0.82673194
0.821863376,0.82771222
0.822903984,0.828731374
0.824769711,0.830391553
0.827777702,0.833264126
0.823150959,0.828379727
0.823911805,0.829620102
0.820530139,0.824730148
0.820507896,0.824838152
0.820404462,0.824653593
0.820204147,0.824443295
0.81919604,0.823633608
0.818981959,0.823379256
0.819096108,0.823554626
0.818627275,0.823008877
0.818141607,0.822453038
0.81816228,0.82227995
0.818185294,0.821947104
0.818218324,0.821881569
0.819003281,0.822642645
0.820433394,0.824179786
0.82264362,0.826392703
0.825589228,0.828806076
0.825883054,0.829354955
0.827846908,0.831432463
0.82904031,0.83270578
0.828837204,0.832517446
0.830600691,0.834102232
0.832779622,0.836404779
0.835962937,0.839882066
0.836131707,0.839224945
0.838716332,0.841415552
0.838488403,0.84111478
0.840719784,0.843512342
0.842977721,0.84570335
0.84528797,0.848334886
0.846938181,0.850084596
0.831116994,0.834159353
0.831033573,0.8339947
0.830045531,0.832946032
0.829891908,0.832873785
0.830030505,0.833155919
0.831609246,0.834547701
0.832828846,0.835652622
0.828437641,0.830697816
0.828466227,0.830675816
0.828034597,0.830541491
0.827814532,0.830374947
0.828179745,0.830700755
0.829125433,0.831648156
0.828995722,0.831310237
0.829385062,0.831768493
0.82927673,0.831534487
0.82743595,0.830288385
0.827168155,0.829932125
0.827179692,0.830241825
0.827117283,0.830168403
0.827412146,0.830371756
0.828365153,0.831802816
0.830085051,0.833569635
0.832457294,0.836597713
0.821529461,0.825686662
0.821521958,0.825550007
0.820890123,0.824759898
0.820853176,0.824796317
0.820942757,0.824825369
0.820788004,0.824612359
0.820808428,0.824526506
0.82152152,0.825364458
0.820970332,0.824795219
0.816926002,0.821468648
0.815149494,0.819118098
0.814171962,0.817863493
0.813992152,0.817657027
0.814382789,0.818515939
0.815629669,0.819772836
0.817211041,0.821146909
0.817336512,0.821099665
0.815286878,0.818957965
0.815204236,0.819027699
0.81520195,0.819037866
0.815699584,0.81929155
0.81526729,0.818887322
0.815029379,0.818826642
0.815076682,0.818851921
0.814747373,0.818588181
0.814622306,0.818486906
0.814970949,0.818856956
0.812763925,0.816365091
0.811864381,0.815227046
0.811521409,0.814811429
0.811889154,0.815677455
0.813047357,0.817361995
0.813729948,0.818098966
0.813445459,0.817363473
0.814835861,0.818669989
0.813717994,0.817602827
0.813855776,0.817710147
0.813942231,0.817628519
0.814261599,0.818104753
0.815052363,0.818630333
0.816363361,0.820094152
0.818481988,0.82250427
0.813916567,0.816530591
0.81420789,0.816749263
0.814563036,0.817120089
0.814851331,0.817300685
0.816071386,0.818288434
0.815372079,0.817170588
0.813284343,0.813827727
0.812490173,0.812937087
0.811832359,0.811939908
0.811765752,0.811877759
0.811757921,0.811507214
0.812143623,0.811980876
0.81228065,0.81244006
0.810351491,0.810925468
0.810226576,0.810855545
0.81025081,0.810857948
0.810915718,0.811361795
0.808802719,0.809909032
0.809126291,0.809862964
0.8084706,0.809460985
0.80834476,0.809431139
0.808287265,0.809498875
0.808174551,0.809162833
0.808174456,0.809170747
0.80801902,0.809112149
0.807564039,0.808969875
0.807719138,0.808974871
0.805980794,0.808886547
0.805475991,0.808283311
0.806120982,0.809813462
0.805517598,0.80927753
0.804820735,0.808671906
0.805489149,0.809341815
0.804397504,0.808355196
0.804267501,0.808255824
0.804328918,0.808310796
0.804213788,0.808244807
0.804358421,0.809622078
0.802682503,0.807836899
0.80543133,0.810847979
0.804168115,0.809177925
0.806922255,0.811893404
0.805811,0.810749037
0.808609577,0.813511877
0.808996737,0.813702438
0.810310022,0.814976255
0.80966357,0.814137701
0.810468171,0.815055127
0.810029741,0.814549991
0.811324625,0.816029402
0.81259859,0.817701806
0.812525754,0.817648158
0.810871752,0.815723789
0.811264906,0.816100842
0.811604725,0.816375643
0.811378435,0.816107408
0.810757722,0.815612755
0.81072882,0.815524616
0.810738863,0.815749212
0.810898121,0.816314768
0.811705818,0.81745089
0.810814065,0.815553424
0.811132488,0.8158135
0.8111901,0.815866188
0.811069221,0.815647274
0.810644137,0.81399064
0.809310307,0.812551663
0.809175036,0.812453319
0.808970828,0.81208392
0.808965044,0.812258823
0.809082023,0.812469449
0.80824398,0.811567093
0.808107317,0.811250978
0.808561071,0.811691585
0.808705251,0.81185309
0.809149872,0.812267034
0.810001533,0.813242501
0.811334348,0.814651395
0.812670873,0.816077109
0.814873,0.818071539
0.816544315,0.820301119
0.818602953,0.822652361
0.819385196,0.823475624
0.821471728,0.825501976
0.822515836,0.82661761
0.817644141,0.82127668
0.817563027,0.82098143
0.817047478,0.82068825
0.818521018,0.821646185
0.818991938,0.822003562
0.820227975,0.823322677
0.826087222,0.829645311
0.822939107,0.827033891
0.827627415,0.831202934
0.82911359,0.832705121
0.830456445,0.833832863
0.829228616,0.832609867
0.831161126,0.834746822
0.832548539,0.835947643
0.832416236,0.835749875
0.830647371,0.834061826
0.829938055,0.833251867
0.829931455,0.833054095
0.829389327,0.833040301
0.829417742,0.833018799
0.829999268,0.833867091
0.830185662,0.834046904
0.831382974,0.83508038
0.833709702,0.837368275
0.832213489,0.835588691
0.837709331,0.841087385
0.836261784,0.839387529
0.836342308,0.839466987
0.835605192,0.838844514
0.836784944,0.840249209
0.838023419,0.84154039
0.836032241,0.839632674
0.835525212,0.839385652
0.83515581,0.839084917
0.835266924,0.839044233
0.835299135,0.83981093
0.83515987,0.839691249
0.834923144,0.83950348
0.834743895,0.839254565
0.834022715,0.838516121
0.834052669,0.838388302
0.834527354,0.838823941
0.835514848,0.839626916
0.826414304,0.833054399
0.82529712,0.831561162
0.8245767,0.830767688
0.824334522,0.830279883
0.824640373,0.830532795
0.824804601,0.830606192
0.825962424,0.831564385
0.824351491,0.830098408
0.824084969,0.829551094
0.824135509,0.829217904
0.824217843,0.829172961
0.824150753,0.82892926
0.82390482,0.828677214
0.823867803,0.828729654
0.824220455,0.82914146
0.824374812,0.829357066
0.82533392,0.830198344
0.826081015,0.831072472
0.827527966,0.832474112
0.826110889,0.831136322
0.825907425,0.830737439
0.824883734,0.829776778
0.82547058,0.83116278
0.824050054,0.829794523
0.824712726,0.830324444
0.823593497,0.829324063
0.823714402,0.829462135
0.8237699,0.829537923
0.823590916,0.829146588
0.823412169,0.828949084
0.822547967,0.828826789
0.821932988,0.828245172
0.821395709,0.827252154
0.821303412,0.827102183
0.821661071,0.827287127
0.822592717,0.827866716
0.823026162,0.828161137
0.822071817,0.826926329
0.822583123,0.827412126
0.822373455,0.827278841
0.82279525,0.827682858
0.821659366,0.826606094
0.821730184,0.82663568
0.821696686,0.826655202
0.821899632,0.827056733
0.821980481,0.827119521
0.821925436,0.826837408
0.822093318,0.826874229
0.822197225,0.826924104
0.821577281,0.826644462
0.82157649,0.826460765
0.821049513,0.826210375
0.821786669,0.826368159
0.828338537,0.832610796
0.843276656,0.845777227
0.840576925,0.843520247
0.838904341,0.842062635
0.839929004,0.843343088
0.837072554,0.840781084
0.842604124,0.84704886
0.842525904,0.847178659
0.844529517,0.849343801
0.844230243,0.849005163
0.84597759,0.850719718
0.843262206,0.848106342
0.844632008,0.849475058
0.843470643,0.848098521
0.843678021,0.848373423
0.843022533,0.84773081
0.842907225,0.847608816
0.842738783,0.847261349
0.843007501,0.847414979
0.843395572,0.847624102
0.844283989,0.848340474
0.84546532,0.849375761
0.843576216,0.847891455
0.843907339,0.848411168
0.839724761,0.843351365
0.838147317,0.843805787
0.837966182,0.843677622
0.837882812,0.843559206
0.838121954,0.843837598
0.837368058,0.843188724
0.837235374,0.843544703
0.837781078,0.844232167
0.838663289,0.845546426
0.840058951,0.847366111
0.835197954,0.841870269
0.835160145,0.84199085
0.835772471,0.842596803
0.837021297,0.843797635
0.836501607,0.843483683
0.837693884,0.844672503
0.838944073,0.846167092
0.840662957,0.847573667
0.840739867,0.84770667
0.842796904,0.849814986
0.842488747,0.849230025
0.844156737,0.851304897
0.84563515,0.852491487
0.845269741,0.852406854
0.846499328,0.853680525
0.847053516,0.854285195
0.84600355,0.853396608
0.84413266,0.852257851
0.84409466,0.852964192
0.844686659,0.85376129
0.846039113,0.855189559
0.847182043,0.856336362
0.848897145,0.858085057
0.851547896,0.860393407
0.849092409,0.858406935
0.850451803,0.860105382
0.851397959,0.86137131
0.84641159,0.855214105
0.846737668,0.855131833
0.844324133,0.853352489
0.843501504,0.852124594
0.843500386,0.852122574
0.843301766,0.851613663
0.843296565,0.851627722
0.842103658,0.850718702
0.84124096,0.849841993
0.841828795,0.850259706
0.841095871,0.849534741
0.841575596,0.849946476
0.840774358,0.848947573
0.84061521,0.848936591
0.841320107,0.849392998
0.840683426,0.848797568
0.839713422,0.847731224
0.839846163,0.847536893
0.840595688,0.848002696
0.841208058,0.848289598
0.842562508,0.849213609
0.843854373,0.85014478
0.843271501,0.850014249
0.844246124,0.850834336
0.842075484,0.849189321
0.842172092,0.849146853
0.841661005,0.848713562
0.842480806,0.850034638
0.842746678,0.850472677
0.841676915,0.84886078
0.841548358,0.848281593
0.841460951,0.847745822
0.841640864,0.847357672
0.842322043,0.847559441
0.841841924,0.847297098
0.841969296,0.847485419
0.842211985,0.847688216
0.842913006,0.848058015
0.841253535,0.847055968
0.84140805,0.847223881
0.841861911,0.847385606
0.842927223,0.847861018
0.843367388,0.848220287
0.841622463,0.846512426
0.841794515,0.846578716
0.842102564,0.846594411
0.841872824,0.846501434
0.842371249,0.846776941
0.842626833,0.846950143
0.841600821,0.84631595
0.842221527,0.846683751
0.840426106,0.845686878
0.840537042,0.845692418
0.84070384,0.845772006
0.840559153,0.845621486
0.841053842,0.846045971
0.840678088,0.845780906
0.836563288,0.844842145
0.835458438,0.84358475
0.834371722,0.842550186
0.834944335,0.843124797
0.83422582,0.842384273
0.835223856,0.843646884
0.834005231,0.842079648
0.833409251,0.841373863
0.833459072,0.841602259
0.833224916,0.841285082
0.833216017,0.841598729
0.835680965,0.845059424
0.836669405,0.846107529
0.841347237,0.851342651
0.84291898,0.853350519
0.842203486,0.85252943
0.842874167,0.853283174
0.850581805,0.8614757
0.854520749,0.865886832
0.853958303,0.865591593
0.852299449,0.863885378
0.849366148,0.860804155
0.847666344,0.858818049
0.848360115,0.859561047
0.849678688,0.860909502
0.848635101,0.859559137
0.851931894,0.862688989
0.85620007,0.867098295
0.855573759,0.866290416
0.855327398,0.865929596
0.853770837,0.864352175
0.852254013,0.862833707
0.854903905,0.865867839
0.853484201,0.864180398
0.856942872,0.867968452
0.85477572,0.865550091
0.853379723,0.864368764
0.85248463,0.863407246
0.852640231,0.864656505
0.854888914,0.867554226
0.853184895,0.865689153
0.856555936,0.869284511
0.854445846,0.867210229
0.852821152,0.865215709
0.852450281,0.864837002
0.851815091,0.864135053
0.851898602,0.864320464
0.851749697,0.864217015
0.852377742,0.864572
0.852415663,0.86479507
0.853491126,0.865676046
0.855113748,0.866678599
0.857361153,0.868338561
0.859033962,0.86986191
0.861407641,0.872069862
0.863977875,0.874958497
0.8673921,0.878902338
0.865665423,0.877566738
0.86878033,0.880975835
0.872180111,0.884470815
0.863706114,0.874781484
0.864436362,0.875757145
0.866252756,0.877439983
0.868391616,0.879443979
0.869688898,0.880739753
0.872692846,0.883664011
0.875533583,0.886446765
0.874984842,0.885954225
0.877578967,0.888792863
0.873662792,0.884768837
0.875841635,0.886520471
0.877101632,0.888039845
0.872092147,0.882946754
0.87104558,0.88121539
0.870722222,0.880708046
0.870591784,0.880783724
0.868865795,0.877900895
0.867709066,0.87664144
0.868529588,0.877556328
0.867643272,0.876483498
0.866929429,0.875781362
0.867007143,0.875601655
0.866494381,0.875632924
0.866363324,0.875430475
0.868816005,0.878163446
0.875600537,0.885413725
0.873908019,0.883464722
0.874249341,0.883697195
0.871954788,0.88068022
0.870928405,0.879078899
0.870162964,0.878362599
0.86990197,0.878039184
0.870284107,0.878218769
0.867295929,0.873336842
0.866610764,0.872551231
0.865702665,0.871476369
0.865649792,0.871442976
0.865808599,0.871869294
0.870276822,0.878299029
0.868209717,0.875825831
0.86675012,0.874376632
0.864825184,0.872657078
0.864044179,0.871433853
0.864275996,0.871542188
0.86388881,0.871171442
0.863640908,0.871101349
0.863975546,0.871692648
0.864824,0.872352535
0.866059412,0.873785254
0.865759222,0.873525922
0.86636259,0.874646545
0.867884573,0.876766351
0.870151155,0.880083759
0.873430892,0.883521397
0.877669129,0.887606957
0.877821422,0.887789907
0.877308742,0.887064435
0.880132002,0.890388194
0.883370855,0.894098121
0.879389947,0.889128174
0.8748298,0.882664344
0.875334148,0.88265703
0.874635258,0.882054557
0.873939311,0.881543089
0.874160444,0.88180194
0.874796615,0.882168195
0.87659019,0.88323583
0.879591166,0.884901662
0.880502523,0.885686959
0.884061848,0.887938386
0.883485098,0.888048382
0.884954716,0.889115784
0.888216948,0.892056038
0.892409221,0.895791807
0.89223297,0.895821606
0.890748716,0.894020404
0.893410286,0.897231166
0.894575532,0.898348357
0.890681903,0.893739058
0.89199014,0.895342877
0.894275668,0.898030382
0.895555992,0.899272818
0.896887204,0.900713004
0.896831079,0.900638456
0.897228059,0.901069525
0.895780065,0.898844416
0.893336158,0.894437019
0.893425858,0.894568078
0.89305538,0.89431107
0.89284048,0.89409218
0.892845638,0.893915468
0.892619761,0.893560109
0.892480533,0.893442842
0.892478872,0.893512162
0.89230228,0.893206065
0.892464793,0.893202039
0.893098234,0.893737837
0.894440397,0.894756591
0.891367457,0.892617356
0.891213525,0.892534799
0.891134358,0.892460825
0.891090842,0.892444384
0.890947106,0.892577296
0.892159784,0.893216875
0.893206947,0.894211056
0.89249047,0.893700285
0.889714532,0.891651179
0.8896637,0.891574093
0.88966888,0.891636591
0.889721348,0.891788647
0.888744529,0.890977996
0.890119499,0.891722914
0.890550993,0.892809827
0.889179263,0.891695569
0.888267144,0.890821373
0.887975394,0.890548718
0.888576872,0.891172444
0.893567946,0.896425863
0.891509305,0.895179866
0.892102684,0.895797836
0.889917789,0.89398692
0.88843234,0.892960488
0.889126797,0.893797773
0.891612952,0.896492108
0.89217938,0.896991151
0.891498291,0.896442143
0.88937427,0.894671541
0.888981128,0.894279112
0.888578501,0.893658633
0.888437228,0.893659566
0.888549128,0.894148201
0.889406041,0.894610817
0.889012801,0.894500351
0.889571957,0.89492196
0.890758703,0.895586307
0.892390247,0.896534557
0.893054806,0.897157518
0.890981093,0.896034412
0.891498281,0.896536224
0.889502554,0.895177711
0.890197254,0.895656802
0.890352328,0.895763169
0.884117576,0.890695891
0.885797373,0.891694613
0.885504763,0.891637558
0.888569795,0.893446956
0.888333059,0.893517782
0.886396069,0.892547925
0.892717493,0.896119609
0.891138221,0.895395121
0.889875834,0.894697866
0.887756567,0.893425078
0.888641346,0.893980986
0.887555904,0.893432632
0.886599161,0.893058765
0.886139524,0.89296383
0.886073921,0.892719593
0.886339552,0.893061532
0.886819148,0.893228798
0.887564772,0.894052746
0.888474292,0.89465735
0.884562151,0.891384463
0.884676113,0.891362462
0.884745888,0.891568485
0.882347512,0.889874361
0.881518246,0.888884378
0.881605384,0.888872125
0.879818431,0.887636248
0.879009207,0.887067308
0.878899248,0.887330527
0.879431706,0.887942911
0.878579693,0.887023586
0.878664381,0.887001611
0.878097133,0.886613111
0.877802707,0.886458772
0.878171771,0.88651197
0.877072059,0.885827969
0.877107261,0.885752487
0.877800367,0.886303861
0.879297383,0.887464645
0.875593561,0.88502395
0.87582674,0.884873645
0.87602456,0.885033908
0.875628249,0.884668068
0.876001538,0.885065357
0.8735429,0.882695297
0.873317084,0.882407545
0.872815078,0.881860839
0.872958611,0.881759117
0.872681662,0.881647565
0.872546969,0.881118837
0.871803364,0.880435129
0.872663903,0.881376739
0.872963589,0.881581196
0.875397869,0.883472519
0.873240852,0.881664925
0.872226798,0.880883214
0.873851066,0.882654925
0.87206377,0.88109218
0.870730426,0.879983567
0.870380475,0.879798105
0.870526067,0.879653238
0.871244369,0.880270484
0.871731294,0.880773455
0.8730821,0.882041848
0.874126398,0.88306808
0.875466403,0.884604609
0.876124237,0.885394397
0.875466592,0.884450814
0.876506838,0.885615348
0.878502227,0.887432296
0.877873857,0.887068695
0.878935972,0.888112652
0.881092428,0.889847098
0.881927527,0.890969038
0.881990046,0.89116964
0.883303883,0.892599286
0.88140939,0.891074234
0.88207539,0.891992201
0.881756269,0.89189533
0.882942623,0.893640185
0.882073941,0.89278739
0.881846622,0.892601528
0.881608184,0.892404607
0.882858525,0.893509201
0.884486977,0.894681116
0.885604331,0.895747781
0.885464352,0.895753921
0.88442469,0.894985585
0.885430426,0.895776957
0.88711487,0.897273943
0.885037559,0.895717791
0.885730474,0.896333862
0.886931266,0.897457541
0.888915191,0.899281987
0.891225605,0.901204105
0.891174922,0.901310753
0.892458136,0.902509971
0.890539988,0.901125727
0.889355247,0.89983447
0.889684492,0.900177063
0.889971654,0.900526461
0.891019771,0.901801346
0.892598968,0.903532033
0.894147043,0.90566345
0.895099579,0.906871984
0.89607143,0.908015796
0.894874243,0.90727424
0.896301894,0.909142787
0.89764401,0.910569377
0.899306329,0.912385755
0.90078783,0.914160046
0.903355672,0.916093257
0.90606976,0.918039792
0.906459354,0.918632256
0.909275981,0.920523154
0.912241637,0.922379586
0.915204352,0.924347841
0.918334569,0.92600894
0.922381184,0.927954639
0.917670865,0.926226809
0.91774125,0.926575891
0.921838676,0.929049274
0.925918482,0.931688081
0.929846618,0.93420521
0.926086907,0.932410497
0.923398522,0.930893078
0.92731497,0.933197894
0.927982308,0.933835119
0.931869724,0.936254339
0.936969056,0.939236701
0.940920125,0.941487129
0.952071468,0.946134923
0.937848129,0.945455525
0.943759754,0.949860707
0.945000394,0.952038443
0.948262146,0.945392234
0.948380386,0.948460291
0.953336757,0.950592737
0.951166598,0.950170827
0.950421357,0.95028104
0.949361054,0.950603238
0.949204991,0.953334772
0.947750576,0.952182232
0.94686574,0.94418103
0.947027732,0.944014762
0.946245686,0.94405677
0.94828437,0.943419002
0.944706998,0.942709786
0.943550712,0.94254355
0.943596623,0.942499456
0.943581073,0.942763165
0.943975657,0.94318408
0.94311488,0.942986969
0.942762257,0.943011276
0.943083512,0.944299379
0.945398081,0.945814348
0.94304962,0.94652809
0.940264159,0.943095901
0.940228631,0.942753083
0.940368291,0.942252464
0.939644429,0.944000338
0.939550003,0.945034921
0.939738434,0.940714571
0.942577005,0.948377778
0.932366046,0.950915511
0.931649023,0.952355379
0.931676359,0.9519383
0.931954178,0.952486447
0.931705882,0.953197612
0.931066425,0.952811012
0.931863839,0.953630313
0.930568206,0.952081315
0.928712164,0.95073676
0.928242662,0.949562999
0.927738583,0.948860834
0.925940739,0.946462817
0.924520196,0.944680695
0.924285895,0.944149378
0.923949021,0.943729425
0.923660131,0.943170916
0.923830157,0.943120126
0.924289825,0.943386361
0.922836298,0.942700873
0.923478134,0.942861587
0.916320672,0.937189569
0.917723253,0.937901387
0.915952897,0.935701032
0.91872337,0.937801891
0.914808437,0.93369855
0.918585086,0.936086105
0.921480031,0.937386993
0.919139912,0.934704888
0.914606159,0.930464223
0.912114635,0.929513497
0.911435849,0.93150092
0.911382753,0.927632409
0.911811165,0.9281193
0.910986152,0.927043183
0.911565745,0.927466621
0.912066076,0.927543923
0.913203661,0.928018385
0.9164756,0.930135053
0.919199776,0.931179451
0.922783142,0.932790304
0.928916866,0.93611355
0.92358702,0.929097996
0.919441172,0.926789373
0.908459567,0.922476739
0.912615202,0.925788779
0.912992757,0.925645584
0.90908201,0.921041684
0.907501893,0.920124084
0.907638335,0.920146247
0.908804372,0.921109402
0.90773945,0.919782964
0.905436559,0.917423504
0.905408971,0.916574309
0.904950037,0.916031061
0.905008051,0.915906086
0.905069414,0.915572881
0.905480271,0.915870561
0.905243174,0.915246316
0.905315652,0.915208103
0.905416884,0.915318146
0.905926623,0.915514582
0.906942079,0.916116116
0.909331699,0.918933091
0.908399233,0.915019971
0.90447789,0.911434021
0.904145884,0.911304332
0.903295567,0.909982398
0.903030294,0.909606347
0.902119768,0.908225439
0.9023397,0.908385525
0.903769895,0.908944958
0.901132312,0.904719259
0.89984601,0.903997678
0.899564125,0.903138994
0.898310105,0.90418994
0.89981671,0.905129429
0.897637729,0.903121572
0.90464665,0.906883209
0.902434285,0.904521955
0.897642472,0.90050563
0.899722667,0.902221882
0.896445948,0.899702268
0.901940308,0.902727809
0.909723458,0.907113005
0.904414405,0.902323732
0.906314128,0.903437906
0.909617987,0.905802489
0.923824318,0.91414248
0.919728747,0.909976779
0.913434223,0.904806505
0.909577759,0.902789347
0.905130169,0.900467178
0.902482673,0.900127145
0.901953307,0.902845034
0.901797735,0.897514433
0.902447359,0.898729742
0.897216781,0.893018916
0.897274062,0.89307047
0.896451347,0.892100282
0.896299406,0.891320338
0.896120087,0.891157374
0.897430607,0.891997204
0.893752535,0.887589039
0.894166729,0.887519482
0.894497907,0.887559893
0.89309977,0.886804968
0.892845259,0.887239187
0.89331415,0.887793513
0.894217017,0.888729389
0.896405481,0.890530427
0.89384305,0.887734459
0.900620602,0.890831564
0.898077647,0.887817892
0.894307017,0.883653034
0.896173845,0.88485914
0.894372262,0.883968983
0.897261524,0.885766359
0.896322982,0.884855661
0.893969937,0.882288172
0.892616826,0.881447983
0.892516408,0.878008812
0.891599477,0.877122037
0.898197309,0.880180989
0.900190487,0.880961481
0.897669504,0.878208428
0.893759826,0.874624844
0.896641924,0.876349946
0.893262189,0.873633451
0.894228261,0.874619347
0.89350182,0.874247482
0.891725484,0.872709444
0.89117464,0.872265307
0.891365087,0.87258654
0.892911775,0.875866963
0.884789231,0.865357856
0.884096315,0.863971445
0.883892861,0.864081891
0.885056968,0.865384649
0.883154016,0.862442136
0.884042912,0.862625069
0.882908138,0.861635437
0.880832664,0.861044129
0.879767258,0.859757413
0.87946287,0.859278428
0.879809391,0.859475707
0.88113655,0.860862835
0.877065421,0.85482106
0.877229653,0.854602819
0.87765051,0.854932622
0.879239502,0.856839278
0.879529352,0.85571487
0.878336059,0.854204554
0.879146915,0.854576542
0.876331561,0.853006535
0.876450177,0.852603428
0.877829061,0.853015906
0.874163339,0.847886193
0.874420305,0.847926205
0.873620703,0.84681347
0.873099997,0.845746304
0.87372953,0.846472551
0.872151268,0.844753886
0.871698959,0.844483476
0.870636075,0.841629796
0.869836587,0.840755628
0.869855245,0.840524439
0.869825895,0.840496378
0.870286215,0.840653805
0.871556354,0.84198461
0.872867975,0.842574083
0.87190552,0.841309246
0.872932446,0.841697835
0.872244431,0.841007189
0.872180247,0.84097083
0.873259415,0.841552106
0.868360091,0.838183602
0.867641818,0.837547191
0.867778852,0.837418197
0.865508521,0.834763947
0.864562814,0.833378151
0.86422318,0.833622364
0.869878748,0.838159223
0.865308653,0.833668861
0.861381405,0.830205799
0.858962091,0.829061091
0.857694736,0.829532856
0.85759463,0.830219041
0.85851023,0.832292296
0.861023148,0.835235069
0.864787254,0.84064057
0.868664962,0.842986947
0.864419997,0.837296352
0.867796523,0.840137853
0.872136122,0.843696263
0.877964513,0.849772162
0.874789365,0.842951596
0.879382821,0.847412339
0.880642158,0.847088446
0.886644131,0.851431541
0.882647289,0.847058061
0.873315822,0.842363406
0.87232865,0.842482877
0.872698751,0.84345593
0.873898831,0.844789029
0.876014326,0.846721441
0.874428854,0.844919977
0.875135222,0.845849502
0.876678531,0.846949774
0.874286066,0.844435175
0.872452107,0.843201559
0.87191594,0.843500025
0.872900286,0.844602768
0.873832079,0.84469557
0.875961551,0.846114346
0.876425402,0.845921627
0.870561868,0.841564998
0.870662663,0.841867838
0.870639661,0.841149786
0.871424445,0.841947338
0.866906827,0.836825288
0.866734001,0.83672044
0.866993284,0.837170437
0.867367107,0.837679053
0.865918099,0.835772218
0.865724437,0.835557784
0.866397295,0.836491399
0.868557166,0.839629953
0.87140433,0.844486704
0.875307277,0.850664171
0.873442961,0.843157027
0.874823992,0.843747123
0.864046073,0.83542112
0.864009485,0.835593346
0.864051562,0.835869286
0.863403624,0.835247088
0.864333913,0.836854338
0.862530074,0.834997398
0.861025929,0.833435199
0.860714221,0.832781486
0.860107009,0.831257916
0.858530446,0.829582943
0.858356664,0.829405123
0.858571475,0.829616449
0.857100857,0.828120839
0.857546063,0.828233251
0.856441148,0.827344888
0.856946104,0.828341285
0.857806081,0.828914195
0.860469919,0.831484518
0.854634805,0.824430435
0.853707555,0.824311837
0.85415992,0.824639107
0.853851921,0.824213482
0.853078368,0.823325724
0.852635206,0.822836112
0.852440241,0.822570314
0.852521144,0.822563186
0.852611374,0.822532085
0.852973962,0.823500663
0.85440629,0.82508827
0.853824268,0.823913784
0.850644744,0.821246358
0.850788119,0.821155204
0.850814505,0.820881774
0.851514999,0.821534592
0.85233483,0.822028575
0.854612726,0.824007073
0.850125625,0.819746334
0.849539955,0.819951546
0.849569676,0.820127371
0.848979595,0.81880408
0.849373011,0.819497481
0.85019658,0.820191628
0.852073993,0.821814553
0.847108427,0.816421892
0.847115032,0.816152047
0.845251939,0.815756738
0.847059581,0.817447431
0.847995128,0.818356656
0.848467202,0.818709304
0.846591985,0.816683748
0.846760737,0.816625901
0.846133903,0.816319099
0.846124127,0.816228221
0.845676079,0.816011068
0.845740517,0.815878179
0.844555598,0.814347453
0.845355382,0.814337093
0.846787031,0.81594297
0.844555629,0.813539348
0.84363893,0.813016085
0.842950032,0.81300114
0.843452113,0.814398193
0.84435426,0.81612124
0.844066822,0.814261001
0.845051663,0.814904347
0.845074022,0.814115376
0.846159658,0.814900584
0.846948904,0.815232751
0.844905611,0.813370565
0.844954159,0.813364105
0.845005524,0.813363985
0.843585849,0.81263429
0.84228436,0.810904327
0.842079512,0.810688314
0.842165894,0.810650161
0.842375367,0.810651545
0.84254711,0.810426223
